User ID,Concert Visits,Friends Count
4280,3762,5
1932,3762,19
6669,3762,10
3929,3762,3
3969,3762,21
1976,3762,28
5812,3762,9
403,3762,18
3162,3762,17
7820,3762,2
5630,3762,6
581,3762,10
7821,3762,12
3156,3762,6
7969,3762,6
1968,3762,13
7824,3762,6
4913,3762,7
4396,3762,18
5484,3762,5
3062,3762,1
6801,3762,17
4936,3762,25
6015,3762,21
3874,3762,21
6014,3762,14
6842,3762,12
4008,3762,32
7744,3762,11
5386,3762,19
8083,3762,14
6002,3762,9
3000,3762,3
2697,3762,7
7196,3762,22
3371,3762,15
1084,3762,13
3367,3762,10
1708,3762,31
276,3762,36
2708,3762,5
5986,3762,9
1098,3762,7
7748,3762,22
3952,3762,2
6715,3762,2
5672,3762,7
2725,3762,12
3347,3762,14
4313,3762,3
7908,3762,4
2730,3762,39
5898,3762,1
2684,3762,3
7194,3762,14
5947,3762,14
2664,3762,5
2643,3762,10
4985,3762,14
3420,3762,13
6869,3762,16
711,3762,5
2656,3762,10
4721,3762,4
2117,3762,70
3412,3762,10
4664,3762,10
3017,3762,19
1905,3762,23
7732,3762,1
705,3762,8
3009,3762,20
6845,3762,6
3406,3762,28
1910,3762,8
2110,3762,22
2669,3762,12
4980,3762,16
4561,3762,3
6707,3762,11
7190,3762,8
3947,3762,3
2678,3762,21
1308,3762,33
4320,3762,14
6846,3762,5
2681,3762,3
5955,3762,8
549,3762,38
5669,3762,12
4579,3762,15
2983,3762,16
1751,3762,15
1927,3762,17
7775,3762,3
5464,3762,10
4435,3762,4
3292,3762,28
5729,3762,15
2771,3762,13
3891,3762,10
1752,3762,28
468,3762,127
4402,3762,12
8043,3762,4
5656,3762,7
2774,3762,9
653,3762,9
2977,3762,10
7922,3762,7
1880,3762,23
6699,3762,13
3281,3762,12
2043,3762,11
646,3762,12
5475,3762,8
6609,3762,15
6807,3762,18
6802,3762,17
1761,3762,25
666,3762,19
2050,3762,10
4629,3762,13
5941,3762,3
2995,3762,4
5432,3762,10
2064,3762,7
7881,3762,8
477,3762,9
4439,3762,6
5937,3762,8
6819,3762,4
7769,3762,8
4125,3762,4
3314,3762,11
929,3762,17
4811,3762,26
317,3762,29
514,3762,16
1293,3762,8
3330,3762,7
1745,3762,6
321,3762,9
1747,3762,14
5449,3762,2
8061,3762,3
303,3762,63
7351,3762,4
1201,3762,10
3940,3387,15
5029,3387,13
4400,3387,2
4413,3387,10
4769,3387,4
3957,3387,3
4642,3387,1
3927,3387,8
4294,3387,2
3938,3387,16
4770,3387,13
4410,3387,7
3785,3387,47
4533,3387,8
4059,3387,9
4436,3387,7
4378,3387,3
4628,3387,8
3841,3387,24
4630,3387,8
3997,3387,46
4437,3387,2
4657,3387,2
3847,3387,5
3836,3387,16
4034,3387,16
4362,3387,4
4214,3387,13
4809,3387,12
4822,3387,25
3846,3387,14
4743,3387,34
4128,3387,4
4996,3387,36
4989,3387,7
4991,3387,18
4665,3387,10
4982,3387,14
4372,3387,3
4725,3387,6
4462,3387,7
3883,3387,12
4737,3387,5
4003,3387,22
4445,3387,8
4189,3387,2
4118,3387,5
4972,3387,26
4864,3387,19
3834,3387,28
5027,3387,11
4513,3387,5
3813,3387,36
3917,3387,8
4087,3387,7
3810,3387,7
4556,3387,23
4847,3387,17
4949,3387,13
4354,3387,19
4392,3387,6
4512,3387,4
4393,3387,8
4599,3387,17
4234,3387,7
4681,3387,3
4851,3387,14
4390,3387,10
4578,3387,2
4089,3387,2
4890,3387,9
4522,3387,3
4092,3387,11
4550,3387,7
4710,3387,4
3987,3387,1
4481,3387,17
4788,3387,12
3820,3387,42
4709,3387,3
3980,3387,11
4852,3387,2
4227,3387,11
4555,3387,14
4176,3387,19
4501,3387,10
5054,3387,16
1632,3387,16
6853,3387,16
1684,3387,20
1677,3387,24
6887,3387,3
1663,3387,31
1642,3387,27
6912,3387,3
6849,3387,5
6917,3387,21
6923,3387,1
1597,3387,11
1586,3387,19
6945,3387,11
1576,3387,37
1697,3387,27
6847,3387,12
6273,3387,1
6782,3387,6
1852,3387,7
1841,3387,18
1828,3387,28
6766,3387,4
1812,3387,30
1804,3387,11
6786,3387,13
1719,3387,9
1784,3387,11
1779,3387,27
6798,3387,4
6813,3387,1
1744,3387,8
6824,3387,6
6953,3387,11
1573,3387,3
6961,3387,4
1351,3387,1
1410,3387,17
1381,3387,29
7132,3387,15
7141,3387,4
7145,3387,3
7147,3387,4
7162,3387,7
6963,3387,12
7171,3387,10
1328,3387,22
7187,3387,6
1302,3387,48
1294,3387,22
7204,3387,14
7099,3387,10
1421,3387,7
1423,3387,10
1427,3387,10
1438,3387,3
1441,3387,14
7074,3387,13
1451,3387,20
7070,3387,4
1464,3387,11
1478,3387,18
7047,3387,12
7039,3387,13
7012,3387,2
1537,3387,8
1541,3387,6
1547,3387,7
1855,3387,9
1863,3387,38
1874,3387,4
2182,3387,23
6467,3387,1
2206,3387,5
2192,3387,2
6480,3387,4
2188,3387,4
6484,3387,15
2172,3387,5
2119,3387,20
6492,3387,3
6497,3387,28
2161,3387,20
2160,3387,7
6500,3387,14
2150,3387,9
2213,3387,5
6382,3387,5
6377,3387,2
2280,3387,12
6365,3387,20
2308,3387,11
2317,3387,7
2323,3387,21
6343,3387,2
2328,3387,8
6341,3387,12
2343,3387,5
6331,3387,4
6325,3387,14
2357,3387,33
2367,3387,13
2380,3387,4
2126,3387,14
6543,3387,1
1878,3387,4
1953,3387,26
1994,3387,13
1993,3387,12
1983,3387,8
1980,3387,56
6670,3387,12
1971,3387,6
6690,3387,4
6551,3387,9
6694,3387,13
6696,3387,10
1933,3387,23
1926,3387,5
1921,3387,5
1916,3387,10
2010,3387,55
2012,3387,6
2025,3387,35
2032,3387,11
2046,3387,4
6605,3387,14
2048,3387,8
2049,3387,20
2061,3387,13
2065,3387,9
6583,3387,2
6581,3387,1
2090,3387,10
6566,3387,4
6562,3387,1
2102,3387,7
6557,3387,1
7227,3387,7
1262,3387,5
1242,3387,19
365,3387,60
7943,3387,5
428,3387,19
408,3387,20
400,3387,15
389,3387,3
8002,3387,9
8012,3387,9
308,3387,40
351,3387,16
8023,3387,7
331,3387,36
324,3387,19
8046,3387,10
8055,3387,14
7941,3387,4
455,3387,21
7929,3387,7
7927,3387,10
7918,3387,6
7910,3387,6
486,3387,5
490,3387,8
7891,3387,15
517,3387,49
7879,3387,12
522,3387,10
528,3387,29
531,3387,14
539,3387,24
7860,3387,5
553,3387,28
311,3387,41
8059,3387,6
584,3387,15
78,3387,18
8189,3387,18
141,3387,63
135,3387,36
8209,3387,15
127,3387,30
82,3387,39
76,3387,7
291,3387,28
8253,3387,15
8273,3387,4
8277,3387,13
48,3387,90
34,3387,20
8298,3387,5
153,3387,9
8186,3387,1
8185,3387,1
168,3387,77
175,3387,13
178,3387,14
8169,3387,5
213,3387,20
8113,3387,23
239,3387,31
8096,3387,24
257,3387,41
259,3387,14
8087,3387,8
8078,3387,5
283,3387,18
290,3387,54
565,3387,23
7815,3387,15
7264,3387,10
7355,3387,11
1109,3387,7
7346,3387,4
7347,3387,5
1106,3387,5
7348,3387,7
1100,3387,26
7356,3387,14
957,3387,31
7360,3387,18
1076,3387,7
7421,3387,47
7428,3387,22
994,3387,27
7443,3387,12
1116,3387,7
1117,3387,59
7330,3387,11
1131,3387,7
1133,3387,6
1143,3387,18
7306,3387,2
7305,3387,5
1170,3387,32
7290,3387,11
1178,3387,23
1182,3387,7
1190,3387,18
1198,3387,18
1202,3387,2
7268,3387,17
1226,3387,5
968,3387,7
7471,3387,2
7814,3387,8
681,3387,9
7679,3387,1
749,3387,18
729,3387,31
7717,3387,10
7733,3387,4
7734,3387,2
679,3387,12
928,3387,3
7749,3387,9
673,3387,16
659,3387,6
649,3387,9
648,3387,14
604,3387,23
770,3387,17
784,3387,19
790,3387,21
810,3387,6
7597,3387,3
827,3387,14
7576,3387,6
7570,3387,5
864,3387,9
7544,3387,8
874,3387,9
7537,3387,5
7518,3387,9
7516,3387,17
7495,3387,3
7494,3387,1
7492,3387,6
6289,3387,2
2013,3387,7
3144,3387,23
3058,3387,5
2969,3387,19
5735,3387,8
5734,3387,3
2980,3387,1
2989,3387,16
3533,3387,12
3531,3387,22
5716,3387,24
2996,3387,3
3001,3387,13
3529,3387,18
5247,3387,5
5255,3387,37
5701,3387,9
5260,3387,17
5699,3387,5
5691,3387,7
3518,3387,2
3512,3387,13
3026,3387,4
3029,3387,2
5264,3387,30
3036,3387,33
5670,3387,2
3046,3387,5
2962,3387,15
2958,3387,17
2952,3387,2
5198,3387,23
2849,3387,3
2857,3387,3
2858,3387,7
5182,3387,38
5835,3387,1
2861,3387,11
2865,3387,26
5185,3387,17
5817,3387,7
5190,3387,13
3596,3387,25
3584,3387,21
3561,3387,23
5204,3387,9
2900,3387,23
5799,3387,15
5781,3387,25
2919,3387,9
5415,3387,15
2925,3387,8
5206,3387,8
3580,3387,10
5217,3387,7
3562,3387,10
5659,3387,4
5283,3387,13
5859,3387,5
3059,3387,3
5347,3387,5
5517,3387,5
5514,3387,4
5351,3387,10
3423,3387,6
5498,3387,2
3266,3387,8
5483,3387,3
3273,3387,15
3275,3387,16
3280,3387,12
5361,3387,4
3288,3387,3
3405,3387,21
5467,3387,5
5462,3387,7
3401,3387,7
3305,3387,9
5374,3387,4
3383,3387,27
5384,3387,19
5447,3387,4
5392,3387,10
5400,3387,22
3341,3387,33
3440,3387,1
5345,3387,12
3225,3387,7
5307,3387,12
3070,3387,1
5645,3387,4
3073,3387,1
5625,3387,7
3491,3387,32
5621,3387,8
5295,3387,14
3114,3387,3
5298,3387,3
5600,3387,11
3127,3387,5
5593,3387,4
5524,3387,8
3470,3387,11
5587,3387,7
5583,3387,10
6269,3387,4
3149,3387,5
5553,3387,3
3466,3387,17
5546,3387,14
5339,3387,3
5531,3387,14
3447,3387,10
5858,3387,2
3342,3387,1
2841,3387,4
2707,3387,23
3714,3387,18
6043,3387,5
5078,3387,4
3695,3387,18
3741,3387,19
2675,3387,5
2680,3387,10
6016,3387,16
6012,3387,11
5126,3387,4
3762,3387,9
2702,3387,12
2541,3387,8
6175,3387,4
3682,3387,4
5059,3387,12
3678,3387,9
2635,3387,16
3705,3387,11
2620,3387,9
2567,3387,3
2542,3387,2
6122,3387,2
2553,3387,18
2528,3387,73
2554,3387,9
2556,3387,26
6142,3387,6
6107,3387,13
6152,3387,13
3710,3387,17
6103,3387,19
6100,3387,15
5093,3387,4
2603,3387,18
2617,3387,30
2834,3387,14
2463,3387,4
2531,3387,42
2432,3387,38
2807,3387,6
2738,3387,8
5890,3387,2
3769,3387,43
5144,3387,12
6254,3387,20
5943,3387,2
2805,3387,8
3672,3387,14
3676,3387,15
2763,3387,13
2769,3387,53
2776,3387,19
5902,3387,4
6252,3387,3
5141,3387,7
5895,3387,19
6200,3387,4
2727,3387,20
5978,3387,24
3610,3387,13
2434,3387,34
6265,3387,1
5886,3387,2
5159,3387,16
7505,3012,20
5343,3012,7
5414,3012,10
5385,3012,6
7695,3012,11
8190,3012,15
5035,3012,5
7497,3012,7
5401,3012,3
5329,3012,12
5323,3012,7
7512,3012,24
8306,3012,1
8301,3012,3
5050,3012,6
7683,3012,17
4586,3012,6
4521,3012,7
5051,3012,13
7566,3012,2
5061,3012,27
8268,3012,2
8258,3012,3
4510,3012,6
7590,3012,9
7545,3012,20
7592,3012,4
5366,3012,1
5064,3012,19
5354,3012,10
7647,3012,5
8235,3012,6
8211,3012,39
8210,3012,19
5080,3012,9
5082,3012,5
5088,3012,11
5358,3012,2
7798,3012,24
4580,3012,11
8073,3012,9
5137,3012,19
7894,3012,10
8086,3012,10
7895,3012,3
5239,3012,6
7899,3012,16
4540,3012,4
5229,3012,16
5227,3012,4
5224,3012,7
4541,3012,4
5223,3012,3
8072,3012,14
5314,3012,30
7960,3012,4
7970,3012,7
7984,3012,8
5146,3012,1
8009,3012,23
5149,3012,30
5016,3012,17
8015,3012,13
5154,3012,11
8022,3012,11
5171,3012,9
8044,3012,4
7886,3012,6
8091,3012,8
5131,3012,9
5022,3012,13
7760,3012,10
5094,3012,6
8181,3012,7
7781,3012,15
7784,3012,15
5100,3012,18
7795,3012,9
7797,3012,18
7801,3012,6
5269,3012,63
5106,3012,4
4531,3012,4
5108,3012,13
5267,3012,11
8164,3012,1
8140,3012,21
5026,3012,14
7835,3012,2
8132,3012,6
7851,3012,7
5261,3012,10
8131,3012,10
5011,3012,16
7872,3012,6
8103,3012,19
7962,3012,11
6284,3012,8
5417,3012,9
5769,3012,11
6712,3012,11
5944,3012,5
6668,3012,1
5950,3012,10
6664,3012,3
6658,3012,8
4795,3012,19
6655,3012,6
6649,3012,3
6647,3012,7
5987,3012,5
5058,3012,33
6644,3012,6
6639,3012,18
6638,3012,13
5998,3012,9
6620,3012,18
6718,3012,5
6723,3012,10
6726,3012,8
4745,3012,20
6856,3012,12
6838,3012,8
5809,3012,5
6836,3012,32
6830,3012,1
6826,3012,5
5813,3012,1
4747,3012,4
5882,3012,4
5818,3012,16
4909,3012,15
4752,3012,36
4906,3012,1
6775,3012,5
6740,3012,5
5871,3012,3
6610,3012,22
6599,3012,8
6024,3012,21
4836,3012,4
6386,3012,3
6153,3012,13
6380,3012,8
4829,3012,13
4831,3012,10
6154,3012,5
6373,3012,10
6176,3012,13
6400,3012,3
6178,3012,3
4837,3012,3
6211,3012,1
6216,3012,6
6235,3012,1
6307,3012,8
6264,3012,4
6394,3012,10
6403,3012,18
6032,3012,5
6086,3012,31
6589,3012,8
6587,3012,16
6584,3012,19
6033,3012,8
6574,3012,2
6046,3012,9
6069,3012,15
6091,3012,3
6405,3012,8
6502,3012,4
6117,3012,8
6468,3012,8
6146,3012,7
6455,3012,1
6449,3012,1
6408,3012,17
6866,3012,4
6876,3012,16
7447,3012,21
6878,3012,3
5501,3012,3
7317,3012,7
5511,3012,11
7292,3012,20
5521,3012,10
4956,3012,10
5522,3012,5
7279,3012,3
5526,3012,1
7276,3012,24
7274,3012,14
5537,3012,10
4649,3012,11
5547,3012,12
7262,3012,2
7200,3012,7
4662,3012,5
5499,3012,12
5493,3012,8
7341,3012,9
7382,3012,20
5437,3012,19
7429,3012,16
5446,3012,6
7426,3012,14
7423,3012,10
7414,3012,6
7413,3012,9
4615,3012,2
4964,3012,8
7378,3012,14
7367,3012,1
7365,3012,1
7364,3012,14
5451,3012,7
7352,3012,7
4625,3012,4
4663,3012,2
5595,3012,7
7185,3012,1
6932,3012,4
6977,3012,1
6972,3012,15
5707,3012,4
5717,3012,11
6950,3012,12
6946,3012,4
5723,3012,8
6921,3012,11
6991,3012,2
6916,3012,6
6907,3012,5
6901,3012,6
6898,3012,3
6893,3012,3
5754,3012,13
6883,3012,9
6983,3012,3
5698,3012,10
7169,3012,3
7095,3012,4
7153,3012,3
5622,3012,14
7144,3012,1
5632,3012,4
7124,3012,2
7121,3012,11
5655,3012,16
7090,3012,6
7015,3012,11
5657,3012,2
5674,3012,11
4937,3012,16
7040,3012,9
5681,3012,5
7036,3012,3
7029,3012,3
6409,3012,11
4155,3012,4
2251,3012,10
3829,3012,11
1767,3012,12
3845,3012,11
1760,3012,20
1736,3012,12
3859,3012,13
3862,3012,32
1712,3012,4
3864,3012,25
1707,3012,4
1702,3012,21
1694,3012,15
1683,3012,6
3876,3012,9
1659,3012,19
1653,3012,6
3887,3012,19
1626,3012,1
1583,3012,6
3914,3012,19
1568,3012,6
3918,3012,11
1556,3012,2
1553,3012,7
1487,3012,14
3962,3012,15
1479,3012,9
1477,3012,7
1782,3012,5
1811,3012,11
4184,3012,11
1814,3012,41
2164,3012,13
2114,3012,17
2101,3012,12
2081,3012,20
2069,3012,11
2062,3012,20
2042,3012,31
2038,3012,16
2037,3012,53
2014,3012,14
3766,3012,14
3770,3012,7
2007,3012,29
1990,3012,16
1982,3012,15
1967,3012,5
3789,3012,40
1938,3012,22
1931,3012,43
1898,3012,8
1875,3012,113
1869,3012,25
1839,3012,23
3800,3012,23
1835,3012,18
3803,3012,31
1822,3012,6
1460,3012,4
1458,3012,1
1445,3012,17
1443,3012,17
1063,3012,11
4090,3012,2
4096,3012,1
1052,3012,6
1035,3012,16
1033,3012,12
4123,3012,12
1032,3012,2
1029,3012,13
1019,3012,22
4130,3012,8
978,3012,7
4136,3012,18
4141,3012,11
931,3012,4
927,3012,20
925,3012,23
920,3012,25
1,3012,16
902,3012,14
4160,3012,11
866,3012,20
862,3012,24
860,3012,14
849,3012,14
831,3012,15
4178,3012,6
1064,3012,28
1086,3012,17
1101,3012,22
1290,3012,3
1418,3012,6
1377,3012,12
1367,3012,25
1363,3012,4
1344,3012,5
3991,3012,6
3992,3012,2
3995,3012,11
4000,3012,11
4007,3012,32
4009,3012,28
1309,3012,38
1281,3012,10
1104,3012,16
4021,3012,18
1280,3012,4
1270,3012,10
4028,3012,41
4031,3012,23
4043,3012,14
1230,3012,18
1169,3012,8
1161,3012,5
1147,3012,13
4058,3012,21
1122,3012,21
2184,3012,3
2203,3012,7
2216,3012,10
2748,3012,28
3045,3012,20
3030,3012,7
3395,3012,23
3399,3012,23
3005,3012,29
3418,3012,17
2990,3012,6
2987,3012,1
2978,3012,5
2966,3012,8
2942,3012,1
2941,3012,3
2939,3012,1
2934,3012,40
2932,3012,11
3453,3012,8
3457,3012,21
2912,3012,15
2897,3012,15
3464,3012,15
2871,3012,41
2866,3012,11
2863,3012,9
3472,3012,8
2846,3012,2
3479,3012,12
2831,3012,8
3051,3012,12
3053,3012,3
3056,3012,4
3349,3012,13
3303,3012,32
3270,3012,13
3308,3012,31
3234,3012,6
3319,3012,14
3226,3012,10
3208,3012,16
3207,3012,6
3192,3012,11
3171,3012,19
3166,3012,6
3140,3012,10
3350,3012,9
3060,3012,7
3101,3012,1
3099,3012,10
3098,3012,4
3369,3012,19
3096,3012,3
3092,3012,14
3088,3012,34
3376,3012,34
3083,3012,18
3079,3012,10
3381,3012,24
3065,3012,1
2801,3012,7
2736,3012,8
2224,3012,15
2724,3012,6
2440,3012,20
2426,3012,41
2423,3012,24
2389,3012,7
2385,3012,10
2382,3012,9
2378,3012,6
2377,3012,7
3626,3012,7
3629,3012,1
3631,3012,4
2353,3012,13
2340,3012,19
3635,3012,7
2333,3012,9
2327,3012,9
2318,3012,1
3645,3012,6
3654,3012,17
2303,3012,5
2278,3012,3
3661,3012,11
3663,3012,30
3669,3012,15
2261,3012,13
2230,3012,58
2228,3012,1
2448,3012,21
3598,3012,21
2451,3012,36
2585,3012,15
3502,3012,7
3503,3012,6
3504,3012,26
3506,3012,10
3507,3012,6
2673,3012,38
3521,3012,4
3523,3012,9
2634,3012,11
2632,3012,4
2626,3012,6
2588,3012,15
2577,3012,6
2452,3012,38
3543,3012,85
2573,3012,6
2572,3012,1
2561,3012,18
2557,3012,8
2503,3012,52
2502,3012,17
3565,3012,10
2494,3012,68
2476,3012,8
2467,3012,11
3587,3012,18
4181,3012,4
1680,3012,13
371,3012,8
4218,3012,13
716,3012,43
717,3012,16
4382,3012,7
4277,3012,1
88,3012,35
83,3012,38
393,3012,7
77,3012,28
720,3012,20
4473,3012,14
4475,3012,16
302,3012,14
498,3012,10
738,3012,22
304,3012,23
180,3012,15
68,3012,34
310,3012,34
739,3012,10
4479,3012,21
4480,3012,19
748,3012,12
4197,3012,7
755,3012,7
577,3012,12
93,3012,32
99,3012,9
508,3012,24
4465,3012,10
4369,3012,9
647,3012,6
475,3012,39
662,3012,15
667,3012,28
479,3012,16
248,3012,25
685,3012,14
458,3012,53
245,3012,65
690,3012,22
454,3012,4
623,3012,19
620,3012,27
422,3012,24
619,3012,16
4374,3012,4
4457,3012,4
420,3012,22
488,3012,12
703,3012,55
281,3012,46
285,3012,26
491,3012,104
155,3012,17
322,3012,36
313,3012,16
183,3012,17
184,3012,36
338,3012,6
4312,3012,19
347,3012,7
4326,3012,3
4264,3012,8
352,3012,20
511,3012,5
4316,3012,17
41,3012,45
40,3012,47
4252,3012,7
534,3012,23
562,3012,15
359,3012,7
378,3012,2
10,3012,5
555,3012,44
377,3012,95
809,3012,26
188,3012,14
4405,3012,5
44,3012,25
185,3012,29
656,3012,4
65,3012,25
4385,3012,18
4193,3012,8
330,3012,19
778,3012,20
4311,3012,1
47,3012,25
51,3012,33
2689,2637,5
2517,2637,5
2625,2637,19
6127,2637,12
6134,2637,8
2526,2637,24
2623,2637,3
2521,2637,8
6018,2637,37
6075,2637,12
6010,2637,15
2619,2637,6
8100,2637,1
2499,2637,19
2586,2637,35
6083,2637,2
6155,2637,2
2696,2637,19
2690,2637,13
225,2637,34
211,2637,10
2655,2637,8
6120,2637,15
2672,2637,10
2583,2637,6
8134,2637,14
2579,2637,15
235,2637,40
2648,2637,1
6039,2637,1
6050,2637,9
219,2637,4
234,2637,6
8114,2637,4
2667,2637,7
8129,2637,17
237,2637,22
2569,2637,14
6062,2637,4
6109,2637,9
8138,2637,6
2671,2637,8
6116,2637,28
2581,2637,15
6023,2637,25
244,2637,39
278,2637,5
2498,2637,5
8033,2637,4
8021,2637,9
2304,2637,4
6360,2637,8
6359,2637,13
2306,2637,9
6354,2637,4
337,2637,14
6346,2637,1
315,2637,13
332,2637,12
8039,2637,15
2339,2637,39
8042,2637,8
6326,2637,5
325,2637,14
2354,2637,12
2276,2637,18
2271,2637,25
2267,2637,6
2264,2637,25
6464,2637,3
6461,2637,6
2215,2637,11
370,2637,19
6445,2637,5
2219,2637,12
8005,2637,14
364,2637,12
2235,2637,45
2239,2637,22
2243,2637,9
2246,2637,15
6406,2637,10
8008,2637,14
358,2637,14
6313,2637,4
2364,2637,8
2485,2637,13
6196,2637,2
2455,2637,18
6209,2637,4
6206,2637,6
6204,2637,15
2459,2637,1
8084,2637,5
2466,2637,1
254,2637,15
8050,2637,9
6189,2637,6
6188,2637,5
6185,2637,4
6183,2637,2
6181,2637,3
250,2637,25
2480,2637,10
6213,2637,3
2717,2637,8
280,2637,51
2450,2637,16
2365,2637,7
307,2637,18
2387,2637,6
6283,2637,11
2390,2637,5
2393,2637,6
2401,2637,16
6262,2637,4
2403,2637,8
6260,2637,4
6242,2637,2
8068,2637,11
295,2637,3
2431,2637,18
293,2637,38
8148,2637,9
7615,2637,5
202,2637,20
3085,2637,16
75,2637,14
3091,2637,10
70,2637,12
3093,2637,7
67,2637,6
3097,2637,13
8261,2637,12
3112,2637,11
5609,2637,16
5608,2637,14
3116,2637,10
3119,2637,3
3123,2637,20
3125,2637,10
5596,2637,14
64,2637,33
5594,2637,16
5631,2637,17
3066,2637,2
2719,2637,30
5647,2637,18
2999,2637,14
5705,2637,3
3006,2637,8
3008,2637,13
3010,2637,6
8227,2637,3
5694,2637,15
5689,2637,5
5680,2637,8
8229,2637,3
105,2637,6
3039,2637,34
5662,2637,1
91,2637,22
8243,2637,2
3063,2637,2
5650,2637,6
3134,2637,20
56,2637,27
3142,2637,4
5581,2637,6
3237,2637,5
3239,2637,1
5509,2637,15
3240,2637,1
5505,2637,3
3245,2637,4
3252,2637,7
3265,2637,9
14,2637,57
8,2637,25
3276,2637,5
3277,2637,3
3284,2637,43
5469,2637,13
3286,2637,8
3293,2637,2
3296,2637,3
20,2637,28
3229,2637,4
3222,2637,1
5542,2637,12
5578,2637,15
3154,2637,10
5571,2637,17
5570,2637,12
5562,2637,18
3174,2637,19
3184,2637,3
43,2637,43
3221,2637,3
42,2637,16
3211,2637,18
5534,2637,25
5532,2637,25
5529,2637,24
3216,2637,37
3219,2637,13
5715,2637,29
107,2637,4
109,2637,27
2860,2637,14
5911,2637,7
5907,2637,12
5904,2637,9
5901,2637,36
5897,2637,12
2789,2637,8
2812,2637,21
2816,2637,2
2829,2637,10
8165,2637,6
2837,2637,5
2843,2637,6
2845,2637,9
8171,2637,20
5846,2637,10
5841,2637,23
5840,2637,4
2770,2637,45
2757,2637,10
2204,2637,12
5957,2637,4
197,2637,28
2722,2637,3
191,2637,37
2723,2637,5
5966,2637,5
5965,2637,1
5964,2637,7
5954,2637,7
5933,2637,10
5952,2637,21
2735,2637,17
5948,2637,10
2737,2637,2
2739,2637,6
2743,2637,19
5936,2637,6
162,2637,24
157,2637,34
8223,2637,10
2867,2637,6
5773,2637,5
2927,2637,10
129,2637,41
5765,2637,16
123,2637,18
117,2637,19
5761,2637,9
8217,2637,37
113,2637,13
2949,2637,9
5746,2637,7
2961,2637,15
5740,2637,18
112,2637,35
2971,2637,12
5731,2637,6
111,2637,40
5777,2637,4
2916,2637,7
5783,2637,9
5806,2637,14
2870,2637,13
144,2637,31
2879,2637,11
2891,2637,9
139,2637,47
2892,2637,17
2893,2637,17
8198,2637,10
5784,2637,14
2911,2637,3
8202,2637,38
5791,2637,28
132,2637,27
8204,2637,4
5788,2637,22
5787,2637,16
5930,2637,15
6542,2637,6
2200,2637,5
1251,2637,10
7243,2637,14
1253,2637,9
1256,2637,19
7237,2637,18
1264,2637,11
687,2637,8
7221,2637,8
7216,2637,5
678,2637,11
674,2637,19
7206,2637,19
1295,2637,8
1307,2637,50
7191,2637,9
7773,2637,44
7186,2637,4
1320,2637,14
7244,2637,7
7249,2637,32
7782,2637,10
1240,2637,9
1130,2637,4
1136,2637,5
7727,2637,16
7319,2637,5
713,2637,25
1153,2637,22
1159,2637,12
707,2637,16
1164,2637,13
7281,2637,4
1195,2637,17
1221,2637,22
1223,2637,23
700,2637,31
7260,2637,13
695,2637,16
1238,2637,7
7178,2637,12
644,2637,5
7033,2637,8
7082,2637,6
596,2637,18
589,2637,13
7816,2637,14
7818,2637,23
1466,2637,7
1471,2637,22
7061,2637,6
1472,2637,13
1476,2637,10
576,2637,41
573,2637,5
7050,2637,17
7049,2637,22
7831,2637,14
7046,2637,13
7043,2637,14
1497,2637,6
1440,2637,29
7088,2637,25
1326,2637,3
1419,2637,14
1339,2637,2
636,2637,15
7789,2637,5
7159,2637,15
1349,2637,6
7151,2637,2
1368,2637,10
1376,2637,20
7800,2637,3
1386,2637,12
7123,2637,11
7119,2637,6
7116,2637,29
1403,2637,47
1414,2637,26
1415,2637,33
610,2637,30
1127,2637,17
1119,2637,12
1091,2637,15
7638,2637,14
7644,2637,18
7551,2637,2
867,2637,12
7541,2637,6
876,2637,14
7527,2637,7
7521,2637,10
884,2637,19
7652,2637,17
7517,2637,8
785,2637,6
908,2637,23
7502,2637,16
913,2637,20
7660,2637,4
914,2637,6
7493,2637,11
7558,2637,6
7634,2637,7
1090,2637,12
7562,2637,6
7612,2637,20
7616,2637,13
7609,2637,4
7607,2637,16
821,2637,13
822,2637,21
824,2637,17
7625,2637,2
7594,2637,2
826,2637,13
806,2637,8
832,2637,47
834,2637,10
7583,2637,3
843,2637,11
7574,2637,4
7632,2637,7
7491,2637,11
7487,2637,3
7485,2637,15
7480,2637,13
1036,2637,9
1038,2637,33
7393,2637,21
7388,2637,18
1046,2637,4
1061,2637,23
1062,2637,31
7380,2637,15
7709,2637,2
723,2637,11
7721,2637,2
7375,2637,15
7371,2637,11
7368,2637,7
1075,2637,15
1079,2637,20
7722,2637,4
7403,2637,11
747,2637,25
7699,2637,22
7459,2637,2
7670,2637,2
773,2637,8
941,2637,34
946,2637,17
958,2637,15
7462,2637,22
768,2637,86
760,2637,9
754,2637,7
7457,2637,10
969,2637,20
973,2637,18
974,2637,8
975,2637,5
7692,2637,17
7432,2637,3
1498,2637,7
1507,2637,20
2199,2637,9
6659,2637,16
7968,2637,2
402,2637,20
6648,2637,1
6646,2637,17
394,2637,28
2021,2637,17
2024,2637,16
6628,2637,17
2028,2637,22
6626,2637,13
6625,2637,11
2029,2637,37
2033,2637,18
6619,2637,14
7982,2637,15
6615,2637,4
6614,2637,6
1995,2637,4
6661,2637,15
6611,2637,5
417,2637,38
6729,2637,9
6717,2637,7
1900,2637,3
1908,2637,25
1922,2637,27
